Time,Person 1,Person 2,Class1 ,Class2
68800,1538,1546,4A,4A
68800,1538,1705,4A,4A
68800,1539,1730,4A,4A
68800,1545,1797,4A,4A
68800,1548,1549,4A,4A
68800,1551,1570,3B,3B
68800,1570,1709,3B,Teachers
68800,1570,1744,3B,3B
68800,1580,1685,3B,3B
68800,1603,1647,2A,2A
68800,1603,1919,2A,2A
68800,1613,1852,2A,Teachers
68800,1618,1653,4A,Teachers
68800,1618,1815,4A,4A
68800,1628,1648,2A,2A
68800,1641,1852,2A,Teachers
68800,1641,1913,2A,2A
68800,1643,1648,2A,2A
68800,1663,1674,1B,1B
68800,1665,1698,1B,1B
68800,1666,1680,1B,1B
68800,1687,1765,1B,1B
68800,1695,1920,1B,1B
68800,1697,1912,1B,1B
68800,1708,1743,2B,2B
68800,1708,1858,2B,2B
68800,1713,1863,2B,2B
68800,1715,1872,2B,2B
68800,1752,1761,1A,1A
68800,1761,1767,1A,1A
68800,1835,1885,4B,4B
68800,1835,1910,4B,4B
68800,1836,1865,4B,4B
68800,1847,1857,4B,4B
68800,1852,1917,Teachers,2A
68800,1883,1897,2B,2B
68800,1890,1898,2B,2B
68820,1429,1489,5B,5B
68820,1437,1471,5B,5B
68820,1451,1637,5A,5A
68820,1457,1493,5A,5A
68820,1459,1516,5A,5A
68820,1461,1495,5A,5A
68820,1468,1483,5A,5A
68820,1477,1751,5A,5A
68820,1495,1520,5A,5A
68820,1498,1516,5A,5A
68820,1500,1545,4A,4A
68820,1500,1797,4A,4A
68820,1503,1815,4A,4A
68820,1520,1751,5A,5A
68820,1528,1705,4A,4A
68820,1532,1548,4A,4A
68820,1532,1549,4A,4A
68820,1533,1730,4A,4A
68820,1538,1546,4A,4A
68820,1538,1705,4A,4A
68820,1539,1548,4A,4A
68820,1539,1730,4A,4A
68820,1545,1705,4A,4A
68820,1545,1797,4A,4A
68820,1551,1570,3B,3B
68820,1580,1685,3B,3B
68820,1603,1625,2A,2A
68820,1603,1647,2A,2A
68820,1603,1649,2A,2A
68820,1604,1913,2A,2A
68820,1613,1616,2A,2A
68820,1617,1641,2A,2A
68820,1618,1815,4A,4A
68820,1625,1649,2A,2A
68820,1625,1911,2A,2A
68820,1628,1648,2A,2A
68820,1628,1902,2A,2A
68820,1628,1919,2A,2A
68820,1643,1648,2A,2A
68820,1643,1902,2A,2A
68820,1643,1919,2A,2A
68820,1648,1902,2A,2A
68820,1648,1919,2A,2A
68820,1649,1911,2A,2A
68820,1661,1680,1B,1B
68820,1663,1664,1B,1B
68820,1663,1674,1B,1B
68820,1663,1687,1B,1B
68820,1664,1687,1B,1B
68820,1664,1765,1B,1B
68820,1674,1695,1B,1B
68820,1687,1695,1B,1B
68820,1687,1765,1B,1B
68820,1697,1912,1B,1B
68820,1706,1861,2B,2B
68820,1708,1743,2B,2B
68820,1713,1863,2B,2B
68820,1749,1863,2B,2B
68820,1835,1885,4B,4B
68820,1836,1865,4B,4B
68820,1836,1888,4B,4B
68820,1852,1911,Teachers,2A
68820,1902,1919,2A,2A
68820,1906,1907,2A,2A
68820,1906,1917,2A,2A
68840,1437,1471,5B,5B
68840,1451,1606,5A,2A
68840,1451,1637,5A,5A
68840,1457,1493,5A,5A
68840,1457,1498,5A,5A
68840,1459,1516,5A,5A
68840,1477,1520,5A,5A
68840,1477,1668,5A,Teachers
68840,1500,1618,4A,4A
68840,1500,1653,4A,Teachers
68840,1503,1545,4A,4A
68840,1504,1539,4A,4A
68840,1504,1618,4A,4A
68840,1528,1705,4A,4A
68840,1533,1730,4A,4A
68840,1538,1546,4A,4A
68840,1545,1653,4A,Teachers
68840,1545,1797,4A,4A
68840,1558,1574,3B,3B
68840,1580,1685,3B,3B
68840,1603,1625,2A,2A
68840,1603,1649,2A,2A
68840,1603,1911,2A,2A
68840,1604,1641,2A,2A
68840,1606,1613,2A,2A
68840,1606,1616,2A,2A
68840,1613,1616,2A,2A
68840,1616,1922,2A,2A
68840,1617,1641,2A,2A
68840,1617,1913,2A,2A
68840,1618,1815,4A,4A
68840,1618,1837,4A,4A
68840,1641,1913,2A,2A
68840,1653,1705,Teachers,4A
68840,1653,1837,Teachers,4A
68840,1661,1675,1B,1B
68840,1661,1680,1B,1B
68840,1664,1698,1B,1B
68840,1666,1688,1B,1B
68840,1673,1680,1B,1B
68840,1673,1697,1B,1B
68840,1674,1920,1B,1B
68840,1684,1779,1B,1B
68840,1684,1908,1B,1B
68840,1687,1765,1B,1B
68840,1695,1920,1B,1B
68840,1704,1713,2B,2B
68840,1708,1743,2B,2B
68840,1713,1863,2B,2B
68840,1745,1779,Teachers,1B
68840,1752,1761,1A,1A
68840,1768,1783,1A,1A
68840,1783,1792,1A,1A
68840,1815,1837,4A,4A
68840,1836,1865,4B,4B
68840,1847,1857,4B,4B
68840,1852,1919,Teachers,2A
68840,1855,1872,2B,2B
68840,1902,1919,2A,2A
68840,1906,1917,2A,2A
68840,1907,1917,2A,2A
68860,1451,1637,5A,5A
68860,1457,1493,5A,5A
68860,1457,1498,5A,5A
68860,1459,1468,5A,5A
68860,1459,1516,5A,5A
68860,1468,1483,5A,5A
68860,1493,1907,5A,2A
68860,1498,1516,5A,5A
68860,1501,1668,5A,Teachers
68860,1504,1539,4A,4A
68860,1528,1545,4A,4A
68860,1528,1705,4A,4A
68860,1532,1548,4A,4A
68860,1580,1685,3B,3B
68860,1603,1911,2A,2A
68860,1603,1922,2A,2A
68860,1613,1616,2A,2A
68860,1613,1625,2A,2A
68860,1617,1641,2A,2A
68860,1618,1730,4A,4A
68860,1628,1852,2A,Teachers
68860,1641,1913,2A,2A
68860,1649,1911,2A,2A
68860,1663,1674,1B,1B
68860,1663,1695,1B,1B
68860,1663,1920,1B,1B
68860,1664,1687,1B,1B
68860,1666,1688,1B,1B
68860,1673,1697,1B,1B
68860,1674,1695,1B,1B
68860,1674,1920,1B,1B
68860,1680,1696,1B,1B
68860,1681,1912,1B,1B
68860,1687,1765,1B,1B
68860,1695,1920,1B,1B
68860,1704,1713,2B,2B
68860,1706,1851,2B,2B
68860,1706,1861,2B,2B
68860,1708,1743,2B,2B
68860,1718,1855,2B,2B
68860,1745,1779,Teachers,1B
68860,1749,1863,2B,2B
68860,1752,1761,1A,1A
68860,1752,1767,1A,1A
68860,1752,1768,1A,1A
68860,1759,1761,1A,1A
68860,1759,1792,1A,1A
68860,1759,1796,1A,1A
68860,1775,1790,1A,1A
68860,1836,1865,4B,4B
68860,1836,1888,4B,4B
68860,1847,1857,4B,4B
68860,1890,1898,2B,2B
68860,1902,1919,2A,2A
68860,1906,1907,2A,2A
68860,1907,1917,2A,2A
68880,1451,1637,5A,5A
68880,1457,1493,5A,5A
68880,1457,1906,5A,2A
68880,1459,1483,5A,5A
68880,1459,1516,5A,5A
68880,1483,1498,5A,5A
68880,1493,1906,5A,2A
68880,1533,1618,4A,4A
68880,1545,1837,4A,4A
68880,1580,1685,3B,3B
68880,1603,1625,2A,2A
68880,1603,1649,2A,2A
68880,1603,1911,2A,2A
68880,1603,1922,2A,2A
68880,1613,1625,2A,2A
68880,1613,1911,2A,2A
68880,1617,1641,2A,2A
68880,1641,1913,2A,2A
68880,1656,1779,1B,1B
68880,1663,1674,1B,1B
68880,1664,1687,1B,1B
68880,1664,1765,1B,1B
68880,1665,1698,1B,1B
68880,1665,1912,1B,1B
68880,1673,1680,1B,1B
68880,1673,1688,1B,1B
68880,1674,1695,1B,1B
68880,1681,1779,1B,1B
68880,1687,1765,1B,1B
68880,1698,1912,1B,1B
68880,1704,1713,2B,2B
68880,1706,1861,2B,2B
68880,1711,1764,1A,1A
68880,1732,1889,2B,2B
68880,1739,1872,2B,2B
68880,1745,1779,Teachers,1B
68880,1759,1766,1A,1A
68880,1759,1787,1A,1A
68880,1759,1796,1A,1A
68880,1792,1796,1A,1A
68880,1836,1865,4B,4B
68880,1902,1919,2A,2A
68880,1907,1917,2A,2A
68900,1435,1443,5B,5B
68900,1451,1457,5A,5A
68900,1451,1459,5A,5A
68900,1457,1459,5A,5A
68900,1459,1483,5A,5A
68900,1468,1483,5A,5A
68900,1498,1522,5A,5A
68900,1503,1815,4A,4A
68900,1504,1533,4A,4A
68900,1504,1618,4A,4A
68900,1504,1730,4A,4A
68900,1516,1522,5A,5A
68900,1532,1548,4A,4A
68900,1533,1618,4A,4A
68900,1545,1797,4A,4A
68900,1580,1685,3B,3B
68900,1661,1681,1B,1B
68900,1663,1684,1B,1B
68900,1664,1765,1B,1B
68900,1665,1912,1B,1B
68900,1673,1680,1B,1B
68900,1673,1696,1B,1B
68900,1673,1697,1B,1B
68900,1674,1695,1B,1B
68900,1674,1920,1B,1B
68900,1680,1688,1B,1B
68900,1680,1697,1B,1B
68900,1687,1765,1B,1B
68900,1695,1920,1B,1B
68900,1698,1912,1B,1B
68900,1702,1854,2B,2B
68900,1704,1713,2B,2B
68900,1706,1861,2B,2B
68900,1732,1889,2B,2B
68900,1739,1872,2B,2B
68900,1757,1789,1A,1A
68900,1766,1783,1A,1A
68900,1789,1796,1A,1A
68900,1797,1837,4A,4A
68900,1836,1865,4B,4B
68900,1902,1919,2A,2A
68920,1429,1489,5B,5B
68920,1451,1498,5A,5A
68920,1451,1637,5A,5A
68920,1457,1483,5A,5A
68920,1498,1522,5A,5A
68920,1503,1539,4A,4A
68920,1503,1815,4A,4A
68920,1504,1618,4A,4A
68920,1516,1522,5A,5A
68920,1528,1837,4A,4A
68920,1532,1647,4A,2A
68920,1533,1698,4A,1B
68920,1560,1731,3B,3B
68920,1580,1685,3B,3B
68920,1603,1643,2A,2A
68920,1603,1907,2A,2A
68920,1603,1917,2A,2A
68920,1625,1917,2A,2A
68920,1643,1648,2A,2A
68920,1647,1919,2A,2A
68920,1653,1745,Teachers,Teachers
68920,1656,1664,1B,1B
68920,1661,1675,1B,1B
68920,1661,1681,1B,1B
68920,1661,1697,1B,1B
68920,1663,1674,1B,1B
68920,1663,1684,1B,1B
68920,1663,1920,1B,1B
68920,1664,1745,1B,Teachers
68920,1665,1912,1B,1B
68920,1673,1675,1B,1B
68920,1673,1680,1B,1B
68920,1674,1695,1B,1B
68920,1680,1697,1B,1B
68920,1695,1920,1B,1B
68920,1698,1765,1B,1B
68920,1698,1837,1B,4A
68920,1698,1912,1B,1B
68920,1704,1713,2B,2B
68920,1706,1851,2B,2B
68920,1706,1861,2B,2B
68920,1709,1744,Teachers,3B
68920,1711,1775,1A,1A
68920,1714,1859,3A,3A
68920,1745,1852,Teachers,Teachers
68920,1748,1833,3A,3A
68920,1757,1759,1A,1A
68920,1757,1792,1A,1A
68920,1759,1775,1A,1A
68920,1764,1775,1A,1A
68920,1765,1912,1B,1B
68920,1789,1796,1A,1A
68920,1795,1801,3A,3A
68920,1795,1859,3A,3A
68920,1819,1865,4B,4B
68920,1835,1910,4B,4B
68920,1836,1865,4B,4B
68920,1865,1888,4B,4B
68920,1902,1907,2A,2A
68920,1902,1919,2A,2A
68920,1906,1907,2A,2A
68920,1906,1917,2A,2A
68920,1907,1917,2A,2A
68940,1457,1468,5A,5A
68940,1459,1498,5A,5A
68940,1468,1493,5A,5A
68940,1493,1637,5A,5A
68940,1498,1522,5A,5A
68940,1500,1837,4A,4A
68940,1503,1524,4A,4A
68940,1503,1539,4A,4A
68940,1503,1815,4A,4A
68940,1524,1539,4A,4A
68940,1524,1815,4A,4A
68940,1533,1538,4A,4A
68940,1539,1815,4A,4A
68940,1548,1837,4A,4A
68940,1560,1570,3B,3B
68940,1570,1744,3B,3B
68940,1580,1685,3B,3B
68940,1603,1604,2A,2A
68940,1603,1643,2A,2A
68940,1603,1648,2A,2A
68940,1613,1647,2A,2A
68940,1616,1919,2A,2A
68940,1618,1837,4A,4A
68940,1625,1907,2A,2A
68940,1628,1665,2A,1B
68940,1628,1698,2A,1B
68940,1632,1835,4B,4B
68940,1643,1648,2A,2A
68940,1653,1745,Teachers,Teachers
68940,1653,1852,Teachers,Teachers
68940,1663,1674,1B,1B
68940,1663,1695,1B,1B
68940,1663,1920,1B,1B
68940,1664,1687,1B,1B
68940,1664,1919,1B,2A
68940,1665,1698,1B,1B
68940,1665,1912,1B,1B
68940,1673,1779,1B,1B
68940,1674,1695,1B,1B
68940,1674,1920,1B,1B
68940,1681,1696,1B,1B
68940,1687,1765,1B,1B
68940,1695,1920,1B,1B
68940,1696,1697,1B,1B
68940,1698,1912,1B,1B
68940,1704,1713,2B,2B
68940,1708,1872,2B,2B
68940,1719,1748,3A,3A
68940,1745,1852,Teachers,Teachers
68940,1757,1768,1A,1A
68940,1760,1768,1A,1A
68940,1775,1790,1A,1A
68940,1795,1859,3A,3A
68940,1819,1836,4B,4B
68940,1836,1888,4B,4B
68940,1906,1907,2A,2A
68940,1906,1917,2A,2A
68940,1907,1917,2A,2A
68960,1429,1482,5B,5B
68960,1437,1471,5B,5B
68960,1451,1637,5A,5A
68960,1457,1468,5A,5A
68960,1459,1483,5A,5A
68960,1493,1637,5A,5A
68960,1498,1522,5A,5A
68960,1500,1548,4A,4A
68960,1501,1520,5A,5A
68960,1503,1539,4A,4A
68960,1503,1815,4A,4A
68960,1524,1539,4A,4A
68960,1524,1815,4A,4A
68960,1532,1907,4A,2A
68960,1533,1538,4A,4A
68960,1533,1664,4A,1B
68960,1545,1549,4A,4A
68960,1548,1908,4A,1B
68960,1549,1797,4A,4A
68960,1570,1712,3B,3B
68960,1570,1744,3B,3B
68960,1580,1685,3B,3B
68960,1603,1604,2A,2A
68960,1604,1648,2A,2A
68960,1613,1698,2A,1B
68960,1616,1919,2A,2A
68960,1617,1641,2A,2A
68960,1617,1695,2A,1B
68960,1625,1912,2A,1B
68960,1628,1647,2A,2A
68960,1628,1907,2A,2A
68960,1641,1695,2A,1B
68960,1653,1745,Teachers,Teachers
68960,1661,1681,1B,1B
68960,1661,1696,1B,1B
68960,1661,1697,1B,1B
68960,1663,1674,1B,1B
68960,1665,1698,1B,1B
68960,1666,1673,1B,1B
68960,1673,1680,1B,1B
68960,1675,1696,1B,1B
68960,1680,1697,1B,1B
68960,1681,1696,1B,1B
68960,1681,1697,1B,1B
68960,1687,1765,1B,1B
68960,1700,1707,3B,3B
68960,1704,1713,2B,2B
68960,1706,1851,2B,2B
68960,1708,1743,2B,2B
68960,1711,1770,1A,1A
68960,1713,1863,2B,2B
68960,1718,1887,2B,2B
68960,1719,1748,3A,3A
68960,1745,1852,Teachers,Teachers
68960,1759,1789,1A,1A
68960,1760,1768,1A,1A
68960,1768,1792,1A,1A
68960,1775,1790,1A,1A
68960,1795,1859,3A,3A
68960,1801,1859,3A,3A
68960,1805,1836,4B,4B
68960,1819,1836,4B,4B
68960,1820,1838,3A,3A
68960,1902,1919,2A,2A
68960,1906,1907,2A,2A
68960,1906,1917,2A,2A
68980,1429,1482,5B,5B
68980,1437,1471,5B,5B
68980,1451,1457,5A,5A
68980,1451,1493,5A,5A
68980,1451,1637,5A,5A
68980,1457,1493,5A,5A
68980,1457,1637,5A,5A
68980,1468,1516,5A,5A
68980,1493,1637,5A,5A
68980,1498,1522,5A,5A
68980,1500,1618,4A,4A
68980,1500,1837,4A,4A
68980,1503,1524,4A,4A
68980,1519,1532,4A,4A
68980,1539,1815,4A,4A
68980,1545,1549,4A,4A
68980,1549,1628,4A,2A
68980,1551,1570,3B,3B
68980,1580,1685,3B,3B
68980,1603,1648,2A,2A
68980,1606,1625,2A,2A
68980,1613,1665,2A,1B
68980,1616,1919,2A,2A
68980,1617,1641,2A,2A
68980,1617,1920,2A,1B
68980,1618,1837,4A,4A
68980,1625,1902,2A,2A
68980,1625,1919,2A,2A
68980,1632,1835,4B,4B
68980,1641,1695,2A,1B
68980,1641,1920,2A,1B
68980,1647,1906,2A,2A
68980,1647,1917,2A,2A
68980,1653,1745,Teachers,Teachers
68980,1653,1852,Teachers,Teachers
68980,1661,1675,1B,1B
68980,1661,1681,1B,1B
68980,1661,1696,1B,1B
68980,1663,1674,1B,1B
68980,1663,1695,1B,1B
68980,1665,1698,1B,1B
68980,1666,1697,1B,1B
68980,1666,1779,1B,1B
68980,1675,1680,1B,1B
68980,1675,1681,1B,1B
68980,1680,1697,1B,1B
68980,1680,1779,1B,1B
68980,1681,1696,1B,1B
68980,1687,1765,1B,1B
68980,1695,1920,1B,1B
68980,1697,1779,1B,1B
68980,1700,1707,3B,3B
68980,1704,1713,2B,2B
68980,1706,1851,2B,2B
68980,1709,1744,Teachers,3B
68980,1711,1764,1A,1A
68980,1714,1859,3A,3A
68980,1718,1887,2B,2B
68980,1730,1852,4A,Teachers
68980,1738,1780,3A,3A
68980,1745,1852,Teachers,Teachers
68980,1760,1768,1A,1A
68980,1768,1792,1A,1A
68980,1783,1796,1A,1A
68980,1795,1859,3A,3A
68980,1805,1836,4B,4B
68980,1815,1908,4A,1B
68980,1819,1836,4B,4B
68980,1880,1895,4B,4B
68980,1906,1917,2A,2A
69000,1429,1482,5B,5B
69000,1451,1637,5A,5A
69000,1453,1501,5A,5A
69000,1453,1751,5A,5A
69000,1457,1637,5A,5A
69000,1461,1477,5A,5A
69000,1468,1516,5A,5A
69000,1493,1522,5A,5A
69000,1500,1525,4A,4A
69000,1500,1837,4A,4A
69000,1503,1524,4A,4A
69000,1520,1668,5A,Teachers
69000,1525,1837,4A,4A
69000,1528,1545,4A,4A
69000,1533,1797,4A,4A
69000,1539,1815,4A,4A
69000,1548,1673,4A,1B
69000,1549,1628,4A,2A
69000,1551,1570,3B,3B
69000,1574,1707,3B,3B
69000,1580,1685,3B,3B
69000,1606,1625,2A,2A
69000,1613,1665,2A,1B
69000,1613,1698,2A,1B
69000,1616,1902,2A,2A
69000,1618,1837,4A,4A
69000,1618,1908,4A,1B
69000,1641,1663,2A,1B
69000,1641,1695,2A,1B
69000,1647,1917,2A,2A
69000,1653,1852,Teachers,Teachers
69000,1656,1730,1B,4A
69000,1661,1680,1B,1B
69000,1661,1696,1B,1B
69000,1663,1674,1B,1B
69000,1663,1695,1B,1B
69000,1663,1920,1B,1B
69000,1664,1687,1B,1B
69000,1664,1765,1B,1B
69000,1675,1696,1B,1B
69000,1680,1697,1B,1B
69000,1687,1765,1B,1B
69000,1695,1920,1B,1B
69000,1697,1779,1B,1B
69000,1700,1707,3B,3B
69000,1704,1713,2B,2B
69000,1706,1851,2B,2B
69000,1708,1743,2B,2B
69000,1709,1744,Teachers,3B
69000,1713,1863,2B,2B
69000,1714,1859,3A,3A
69000,1745,1852,Teachers,Teachers
69000,1760,1768,1A,1A
69000,1783,1796,1A,1A
69000,1795,1859,3A,3A
69000,1820,1833,3A,3A
69000,1837,1908,4A,1B
69000,1880,1895,4B,4B
69000,1902,1919,2A,2A
69000,1906,1917,2A,2A
69000,1907,1911,2A,2A
69020,1451,1637,5A,5A
69020,1459,1516,5A,5A
69020,1461,1477,5A,5A
69020,1461,1502,5A,5A
69020,1468,1516,5A,5A
69020,1479,1501,5A,5A
69020,1479,1668,5A,Teachers
69020,1493,1522,5A,5A
69020,1493,1637,5A,5A
69020,1500,1525,4A,4A
69020,1500,1837,4A,4A
69020,1503,1546,4A,4A
69020,1503,1663,4A,1B
69020,1525,1837,4A,4A
69020,1539,1815,4A,4A
69020,1551,1570,3B,3B
69020,1580,1685,3B,3B
69020,1603,1643,2A,2A
69020,1606,1625,2A,2A
69020,1606,1902,2A,2A
69020,1613,1665,2A,1B
69020,1613,1698,2A,1B
69020,1613,1912,2A,1B
69020,1616,1625,2A,2A
69020,1616,1902,2A,2A
69020,1617,1695,2A,1B
69020,1625,1902,2A,2A
69020,1641,1684,2A,1B
69020,1647,1906,2A,2A
69020,1647,1917,2A,2A
69020,1649,1917,2A,2A
69020,1650,1858,Teachers,2B
69020,1653,1852,Teachers,Teachers
69020,1661,1680,1B,1B
69020,1661,1696,1B,1B
69020,1663,1674,1B,1B
69020,1663,1907,1B,2A
69020,1665,1698,1B,1B
69020,1666,1673,1B,1B
69020,1668,1751,Teachers,5A
69020,1675,1680,1B,1B
69020,1680,1697,1B,1B
69020,1681,1695,1B,1B
69020,1681,1920,1B,1B
69020,1687,1765,1B,1B
69020,1695,1920,1B,1B
69020,1698,1912,1B,1B
69020,1704,1713,2B,2B
69020,1706,1851,2B,2B
69020,1713,1863,2B,2B
69020,1714,1859,3A,3A
69020,1745,1852,Teachers,Teachers
69020,1760,1768,1A,1A
69020,1768,1792,1A,1A
69020,1805,1865,4B,4B
69020,1820,1833,3A,3A
69040,1451,1493,5A,5A
69040,1451,1516,5A,5A
69040,1451,1637,5A,5A
69040,1457,1493,5A,5A
69040,1461,1477,5A,5A
69040,1500,1837,4A,4A
69040,1503,1546,4A,4A
69040,1503,1663,4A,1B
69040,1516,1522,5A,5A
69040,1516,1637,5A,5A
69040,1522,1637,5A,5A
69040,1525,1618,4A,4A
69040,1539,1815,4A,4A
69040,1551,1570,3B,3B
69040,1560,1731,3B,3B
69040,1580,1685,3B,3B
69040,1603,1643,2A,2A
69040,1603,1648,2A,2A
69040,1606,1902,2A,2A
69040,1606,1922,2A,2A
69040,1613,1665,2A,1B
69040,1613,1698,2A,1B
69040,1617,1641,2A,2A
69040,1625,1919,2A,2A
69040,1625,1922,2A,2A
69040,1628,1649,2A,2A
69040,1649,1917,2A,2A
69040,1653,1852,Teachers,Teachers
69040,1661,1666,1B,1B
69040,1661,1673,1B,1B
69040,1661,1696,1B,1B
69040,1663,1674,1B,1B
69040,1664,1687,1B,1B
69040,1664,1765,1B,1B
69040,1665,1698,1B,1B
69040,1666,1673,1B,1B
69040,1666,1680,1B,1B
69040,1666,1697,1B,1B
69040,1668,1751,Teachers,5A
69040,1673,1680,1B,1B
69040,1673,1696,1B,1B
69040,1680,1696,1B,1B
69040,1687,1765,1B,1B
69040,1695,1920,1B,1B
69040,1697,1779,1B,1B
69040,1698,1912,1B,1B
69040,1704,1713,2B,2B
69040,1706,1851,2B,2B
69040,1713,1863,2B,2B
69040,1745,1852,Teachers,Teachers
69040,1757,1792,1A,1A
69040,1760,1768,1A,1A
69040,1761,1775,1A,1A
69040,1783,1790,1A,1A
69040,1790,1796,1A,1A
69040,1805,1836,4B,4B
69040,1805,1865,4B,4B
69040,1820,1833,3A,3A
69040,1836,1865,4B,4B
69040,1890,1898,2B,2B
69060,1431,1480,5B,5B
69060,1451,1516,5A,5A
69060,1451,1637,5A,5A
69060,1453,1751,5A,5A
69060,1457,1637,5A,5A
69060,1459,1468,5A,5A
69060,1459,1516,5A,5A
69060,1498,1522,5A,5A
69060,1500,1618,4A,4A
69060,1500,1797,4A,4A
69060,1503,1604,4A,2A
69060,1503,1908,4A,1B
69060,1525,1837,4A,4A
69060,1548,1618,4A,4A
69060,1548,1797,4A,4A
69060,1551,1570,3B,3B
69060,1560,1731,3B,3B
69060,1603,1618,2A,4A
69060,1603,1648,2A,2A
69060,1613,1698,2A,1B
69060,1617,1641,2A,2A
69060,1625,1913,2A,2A
69060,1641,1684,2A,1B
69060,1647,1906,2A,2A
69060,1647,1907,2A,2A
69060,1647,1917,2A,2A
69060,1649,1917,2A,2A
69060,1653,1852,Teachers,Teachers
69060,1661,1666,1B,1B
69060,1661,1673,1B,1B
69060,1661,1680,1B,1B
69060,1661,1696,1B,1B
69060,1664,1687,1B,1B
69060,1664,1765,1B,1B
69060,1665,1698,1B,1B
69060,1673,1675,1B,1B
69060,1673,1680,1B,1B
69060,1673,1696,1B,1B
69060,1680,1779,1B,1B
69060,1687,1765,1B,1B
69060,1695,1920,1B,1B
69060,1697,1779,1B,1B
69060,1702,1889,2B,2B
69060,1704,1713,2B,2B
69060,1706,1851,2B,2B
69060,1745,1852,Teachers,Teachers
69060,1759,1761,1A,1A
69060,1760,1768,1A,1A
69060,1770,1775,1A,1A
69060,1795,1859,3A,3A
69060,1805,1836,4B,4B
69060,1835,1885,4B,4B
69060,1836,1865,4B,4B
69060,1872,1890,2B,2B
69060,1902,1919,2A,2A
69060,1906,1907,2A,2A
69080,1431,1480,5B,5B
69080,1451,1637,5A,5A
69080,1453,1668,5A,Teachers
69080,1453,1751,5A,5A
69080,1457,1483,5A,5A
69080,1457,1516,5A,5A
69080,1459,1468,5A,5A
69080,1493,1522,5A,5A
69080,1498,1522,5A,5A
69080,1500,1674,4A,1B
69080,1500,1837,4A,4A
69080,1522,1637,5A,5A
69080,1525,1618,4A,4A
69080,1525,1837,4A,4A
69080,1548,1618,4A,4A
69080,1548,1797,4A,4A
69080,1551,1570,3B,3B
69080,1555,1579,3B,3B
69080,1580,1685,3B,3B
69080,1604,1670,2A,1B
69080,1616,1625,2A,2A
69080,1616,1919,2A,2A
69080,1617,1641,2A,2A
69080,1625,1919,2A,2A
69080,1628,1647,2A,2A
69080,1647,1906,2A,2A
69080,1647,1907,2A,2A
69080,1647,1917,2A,2A
69080,1649,1906,2A,2A
69080,1649,1907,2A,2A
69080,1649,1917,2A,2A
69080,1661,1666,1B,1B
69080,1661,1696,1B,1B
69080,1663,1674,1B,1B
69080,1665,1698,1B,1B
69080,1666,1673,1B,1B
69080,1666,1675,1B,1B
69080,1670,1852,1B,Teachers
69080,1673,1675,1B,1B
69080,1673,1680,1B,1B
69080,1673,1730,1B,4A
69080,1674,1920,1B,1B
69080,1675,1680,1B,1B
69080,1681,1695,1B,1B
69080,1702,1889,2B,2B
69080,1706,1851,2B,2B
69080,1711,1764,1A,1A
69080,1713,1863,2B,2B
69080,1745,1852,Teachers,Teachers
69080,1757,1783,1A,1A
69080,1759,1764,1A,1A
69080,1760,1768,1A,1A
69080,1775,1790,1A,1A
69080,1797,1837,4A,4A
69080,1872,1890,2B,2B
69080,1902,1919,2A,2A
69080,1906,1907,2A,2A
69080,1906,1917,2A,2A
69080,1907,1917,2A,2A
69100,1431,1480,5B,5B
69100,1451,1637,5A,5A
69100,1453,1668,5A,Teachers
69100,1453,1751,5A,5A
69100,1457,1459,5A,5A
69100,1457,1516,5A,5A
69100,1459,1468,5A,5A
69100,1498,1522,5A,5A
69100,1498,1637,5A,5A
69100,1500,1837,4A,4A
69100,1522,1637,5A,5A
69100,1525,1666,4A,1B
69100,1525,1837,4A,4A
69100,1528,1533,4A,4A
69100,1539,1815,4A,4A
69100,1545,1705,4A,4A
69100,1546,1549,4A,4A
69100,1548,1673,4A,1B
69100,1548,1696,4A,1B
69100,1555,1579,3B,3B
69100,1580,1685,3B,3B
69100,1603,1606,2A,2A
69100,1603,1648,2A,2A
69100,1604,1913,2A,2A
69100,1604,1922,2A,2A
69100,1606,1613,2A,2A
69100,1606,1917,2A,2A
69100,1613,1664,2A,1B
69100,1613,1665,2A,1B
69100,1616,1625,2A,2A
69100,1616,1902,2A,2A
69100,1617,1641,2A,2A
69100,1618,1837,4A,4A
69100,1625,1919,2A,2A
69100,1628,1647,2A,2A
69100,1628,1649,2A,2A
69100,1628,1906,2A,2A
69100,1641,1684,2A,1B
69100,1647,1649,2A,2A
69100,1647,1906,2A,2A
69100,1649,1907,2A,2A
69100,1653,1852,Teachers,Teachers
69100,1661,1675,1B,1B
69100,1663,1674,1B,1B
69100,1663,1695,1B,1B
69100,1664,1730,1B,4A
69100,1665,1698,1B,1B
69100,1665,1912,1B,1B
69100,1666,1673,1B,1B
69100,1670,1688,1B,1B
69100,1673,1696,1B,1B
69100,1674,1681,1B,1B
69100,1674,1695,1B,1B
69100,1680,1697,1B,1B
69100,1680,1730,1B,4A
69100,1680,1779,1B,1B
69100,1681,1695,1B,1B
69100,1681,1920,1B,1B
69100,1687,1765,1B,1B
69100,1695,1920,1B,1B
69100,1697,1730,1B,4A
69100,1697,1779,1B,1B
69100,1708,1743,2B,2B
69100,1713,1749,2B,2B
69100,1730,1779,4A,1B
69100,1739,1872,2B,2B
69100,1745,1852,Teachers,Teachers
69100,1757,1783,1A,1A
69100,1759,1783,1A,1A
69100,1759,1790,1A,1A
